"PARTNUMBER","HOSTLOCID","ERDAT","KWMENG"
"0DE300040R 00D","8021","202211","0"
"0DE300040R 00D","8021","202301","0"
"0DE300040R 00D","8021","202305","0"
"0DE300040R 00D","8021","202403","0"
"0DE300040R 00D","8022","201710","0.754077"
"0DE300040R 00D","8022","201905","0.679487"
"0DE300040R 00D","8022","202008","0.5"
"0DE300040R 00D","8022","202012","1.166667"
"0DE300040R 00D","8022","202106","0.5"
"0DE300040R 00D","8022","202108","0.666667"
"0DE300040R 00D","8023","201707","1.166667"
"0DE300040R 00D","8023","201801","0.752632"
"0DE300040R 00D","8023","201804","0.565217"
"0DE300040R 00D","8023","201905","0.666667"
"0DE300040R 00D","8023","201906","0.666667"
"0DE300040R 00D","8023","202004","0.666667"
"0DE300040R 00D","8023","202106","1"
"0DE300040R 00D","8023","202110","1.5"
"0DE300040R 00D","8025","201707","0.905455"
"0DE300040R 00D","8025","201711","0.66265"
"0DE300040R 00D","8025","201802","1.071723"
"0DE300040R 00D","8025","201808","0.766667"
"0DE300040R 00D","8025","201810","0.66"
"0DE300040R 00D","8025","201811","0.853333"
"0DE300040R 00D","8031","201704","0.333333"
"0DE300040R 00D","8031","201804","1.385965"
"0DE300040R 00D","8031","201909","1.76"
"0DE300040R 00D","8031","202004","0"
"0DE300040R 00D","8031","202007","0"
"0DE300040R 00D","8031","202111","0"
"0DE300040R 00D","8031","202201","0"
"0DE300040R 00D","8031","202202","0"
"0DE300040R 00D","8031","202310","0"
"0DE300040R 00D","5002","201912","0.5"
"0DE300040R 00D","5002","202004","0.5"
"0DE300040R 00D","5002","202009","0.333333"
"0DE300040R 00D","5002","202012","0.5"
"0DE300040R 00D","5002","202102","0.166667"
"5KE915919AD","1000-1","202007","0.1"
"5KE915919AD","1000-1","202009","0.07776"
"5KE915919AD","1000-1","202407","0.166667"
"5KE915919AD","6000","202005","0.333333"
"5KE915919AD","8011","202004","0.4"
"5KE915919AD","8011","202008","0.409692"
"KITPAB100","1000-1","202305",""
"KITPAB100","3001","201803","1988"
"KITPAB100","3001","201810","1163.416667"
"KITPAB100","3001","201908","0"
"KITPAB100","3001","201909","0"
"KITPAB100","3001","202003","0"
"KITPAB100","3001","202006","0"
"KITPAB100","3001","202007","0"
"KITPAB100","3001","202101","0"
"KITPAB100","3001","202104","0"
"KITPAB100","3001","202201","4.367312"
"KITPAB100","3001","202202","7.619431"
"KITPAB100","3001","202212","4.032258"
"KITPAB100","3001","202403","2.196667"
"KITPAB100","3001","202405","2.196667"
"KITPAB100","3002","202208","0"
"KITPAB100","3002","202312","0"
"KITPAB100","3002","202408","0"
"KITPAB100","5001","201803","985.428571"
"KITPAB100","5001","201811","1102.755556"
"KITPAB100","5001","201901","754.969697"
"KITPAB100","5001","201906","0"
"KITPAB100","5001","202007","0"
"KITPAB100","5001","202108","10.708488"
"KITPAB100","5001","202202","29.225561"
"KITPAB100","5001","202302","5.898841"
"KITPAB100","5001","202402","0"
"KITPAB100","6000","201807","882.533333"
"KITPAB100","6000","201909","0"
"KITPAB100","6000","202009","0"
"KITPAB100","6000","202101","0"
"KITPAB100","6000","202202","38.570496"
"KITPAB100","6000","202312","3.083333"
"KITPAB100","6000","202404","3.083333"
"KITPAB100","6000","202409","3.083333"
"KITPAB100","8011","201804","462"
"KITPAB100","8011","201809","2071"
"KITPAB100","8011","201903","456.607143"
"KITPAB100","8011","202009","0"
"KITPAB100","8011","202104","0"
"KITPAB100","8011","202203","120.169109"
"KITPAB100","8011","202301","6.887097"
"KITPAB100","8011","202304","2"
"KITPAB100","8011","202311","0"
"KITPAB100","8011","202312","0"
"KITPAB100","8012","201807","1242.466667"
"KITPAB100","8012","201912","0"
"KITPAB100","8012","202004","0"
"KITPAB100","8012","202006","0"
"KITPAB100","8012","202101","0"
"KITPAB100","8012","202201","124.085634"
"KITPAB100","8012","202405","5.596774"
"KITPAB100","8013","201803","552"
"KITPAB100","8013","201806","394.2"
"KITPAB100","8013","201901","243.939394"
"KITPAB100","8013","201906","0"
"KITPAB100","8013","201909","0"
"KITPAB100","8013","202001","0"
"KITPAB100","8013","202006","0"
"KITPAB100","8013","202104","0"
"KITPAB100","8013","202107","0"
"KITPAB100","8013","202208","0.75"
"KITPAB100","8013","202211","0"
"KITPAB100","8013","202302","0"
"KITPAB100","8013","202307","2.276667"
"KITPAB100","8013","202308","1.853333"
"KITPAB100","8015","201806","538.1"
"KITPAB100","8015","201811","457.955556"
"KITPAB100","8015","201901","328.909091"
"KITPAB100","8015","201904","0"
"KITPAB100","8015","201911","0"
"KITPAB100","8015","202006","0"
"KITPAB100","8015","202107","1.564091"
"KITPAB100","8015","202111","6.956667"
"KITPAB100","8015","202210","2"
"KITPAB100","8015","202305","0.5"
"KITPAB100","8015","202403","1.64"
"KITPAB100","8021","201806","1011.2"
"KITPAB100","8021","201909","0"
"KITPAB100","8021","201910","0"
"KITPAB100","8021","202005","0"
"KITPAB100","8021","202011","0"
"KITPAB100","8021","202205","0"
"KITPAB100","8021","202302","0"
"KITPAB100","8021","202303","0"
"KITPAB100","8021","202304","0"
"KITPAB100","8021","202403","0"
"KITPAB100","8022","201811","996.111111"
"KITPAB100","8022","201905","0"
"KITPAB100","8022","201909","0"
"KITPAB100","8022","201910","0"
"KITPAB100","8022","202003","0"
"KITPAB100","8022","202005","0"
"KITPAB100","8022","202108","2.517078"
"KITPAB100","8022","202110","0"
"KITPAB100","8022","202207","5.84"
"KITPAB100","8022","202210","2.25"
"KITPAB100","8022","202310","2.246667"
"KITPAB100","8022","202311","1.69"
"KITPAB100","8022","202405","1.69"
"KITPAB100","8023","201804","149.666667"
"KITPAB100","8023","202002","0"
"KITPAB100","8023","202003","0"
"KITPAB100","8023","202102","0"
"KITPAB100","8023","202105","0"
"KITPAB100","8023","202303","10.5"
"KITPAB100","8023","202304","5.75"
"KITPAB100","8023","202307","6.370968"
"KITPAB100","8023","202404","5.322581"
"KITPAB100","8025","201810","592.694444"
"KITPAB100","8025","201904","0"
"KITPAB100","8025","201909","0"
"KITPAB100","8025","202001","0"
"KITPAB100","8025","202005","0"
"KITPAB100","8025","202009","0"
"KITPAB100","8025","202208","0"
"KITPAB100","8025","202306","0"
"KITPAB100","8025","202310","0"
"KITPAB100","8025","202312","0"
"KITPAB100","8025","202402","0"
"KITPAB100","8031","201903","177.192308"
"KITPAB100","8031","201911","0"
"KITPAB100","8031","202001","0"
"KITPAB100","8031","202005","0"
"KITPAB100","8031","202007","0"
"KITPAB100","8031","202110","0"
"KITPAB100","8031","202112","0"
"KITPAB100","8031","202205","0"
"KITPAB100","8031","202208","0"
"KITPAB100","8031","202210","0"
"KITPAB100","8031","202212","0"
"KITPAB100","8031","202306","0"
"KITPAB100","8031","202310","0"
"KITPAB100","8031","202405","0"
"KITPAB100","8031","202407","0"
"KITPAB100","5002","201907","0"
"KITPAB100","5002","201910","0"
"KITPAB100","5002","202004","0"
"KITPAB100","5002","202311","0.833428"
"KITPAB100","5002","202401","0.833428"
"KITPAB100","5002","202405","0.833428"
"02E300066L 00V","1000-1","201907","1.5"
"02E300066L 00V","1000-1","201909","3.333333"
"02E300066L 00V","1000-1","202202",""
"02E300066L 00V","1000-1","202302","0"
"02E300066L 00V","1000-1","202403","1.37"
"02E300066L 00V","1000-1","202410","1.37"
"02E300066L 00V","3001","201805","0.6"
"02E300066L 00V","3001","201810","2.072727"
"02E300066L 00V","3001","201902","2.152381"
"02E300066L 00V","3001","201909","0.769231"
"02E300066L 00V","3001","202002","1"
"02E300066L 00V","3001","202003","1"
"02E300066L 00V","3001","202009","1.166667"
"02E300066L 00V","3001","202010","1.166667"
"02E300066L 00V","3001","202104","0.333333"
"02E300066L 00V","3001","202201","0.576667"
"02E300066L 00V","5001","201806","2.333333"
"02E300066L 00V","5001","201901","2.166667"
"02E300066L 00V","5001","201907","4.802198"
"02E300066L 00V","5001","202005","3.580645"
"02E300066L 00V","5001","202006","4.739283"
"02E300066L 00V","6000","201808","1.761905"
"02E300066L 00V","6000","201902","1.948718"
"02E300066L 00V","6000","201905","2.466667"
"02E300066L 00V","6000","202011","6.219927"
"02E300066L 00V","6000","202103","6.5"
"02E300066L 00V","6000","202205","1.055682"
"02E300066L 00V","6000","202209","1.286667"
"02E300066L 00V","8011","201804","1.47619"
"02E300066L 00V","8011","201811","1.272727"
"02E300066L 00V","8011","201911","1.166667"
"02E300066L 00V","8011","201912","1.5"
"02E300066L 00V","8011","202106","1.75"
"02E300066L 00V","8011","202109","1.5"
"02E300066L 00V","8011","202112","0.666667"
"02E300066L 00V","8011","202204","0.226149"
"02E300066L 00V","8011","202205","0.550016"
"02E300066L 00V","8012","201807","0.5"
"02E300066L 00V","8012","201812","3"
"02E300066L 00V","8012","201904","2.589744"
"02E300066L 00V","8012","202103","4.005173"
"02E300066L 00V","8012","202106","3.490363"
"02E300066L 00V","8012","202109","3.258065"
"02E300066L 00V","8013","201901","0.927273"
"02E300066L 00V","8013","201909","1.181287"
"02E300066L 00V","8013","202002","2.094119"
"02E300066L 00V","8013","202011","2.25"
"02E300066L 00V","8015","201811","0.166667"
"02E300066L 00V","8015","201906","0.472727"
"02E300066L 00V","8015","201910","0.714286"
"02E300066L 00V","8015","201911","0.842857"
"02E300066L 00V","8015","202003","0.833333"
"02E300066L 00V","8015","202004","0.666667"
"02E300066L 00V","8015","202006","0.88"
"02E300066L 00V","8015","202102","1.083333"
"02E300066L 00V","8015","202105","1.166667"
"02E300066L 00V","8015","202110","0.703333"
"02E300066L 00V","8015","202112","0.65"
"02E300066L 00V","8021","201804","3.2"
"02E300066L 00V","8021","201902","4.485714"
"02E300066L 00V","8021","202001","15.988345"
"02E300066L 00V","8021","202003","7.885488"
"02E300066L 00V","8021","202011","13.59607"
"02E300066L 00V","8021","202105","6.983871"
"02E300066L 00V","8022","201806","2.833333"
"02E300066L 00V","8022","201807","1.7"
"02E300066L 00V","8022","202001","2.5"
"02E300066L 00V","8022","202002","3"
"02E300066L 00V","8022","202006","2.966667"
"02E300066L 00V","8022","202011","1.806452"
"02E300066L 00V","8023","201801","1"
"02E300066L 00V","8023","201902","4.725806"
"02E300066L 00V","8023","201905","4"
"02E300066L 00V","8023","201907","4.813187"
"02E300066L 00V","8023","202010","11.730227"
"02E300066L 00V","8023","202108","6.853078"
"02E300066L 00V","8023","202201","2.71958"
"02E300066L 00V","8023","202204","0"
"02E300066L 00V","8025","201806","0.333333"
"02E300066L 00V","8025","201810","1.777778"
"02E300066L 00V","8025","201905","1.808824"
"02E300066L 00V","8025","201906","1.718954"
"02E300066L 00V","8025","201909","1.62381"
"02E300066L 00V","8031","202105","0"
"02E300066L 00V","5002","202009","6.187259"
"02E300066L 00V","5002","202107","4.966667"
"03C907660S","1000-1","202003","0.166667"
"03C907660S","1000-1","202007","0.333333"
"03C907660S","1000-1","202008","0.166667"
"03C907660S","1000-1","202104","0.283496"
"03C907660S","1000-1","202105","4.555695"
"03C907660S","1000-1","202110","2.118098"
"03C907660S","1000-1","202201","15.88659"
"03C907660S","1000-1","202211","38.334293"
"03C907660S","1000-1","202301","1.445964"
"03C907660S","1000-1","202408","10.103333"
"03C907660S","3001","201608","1.303333"
"03C907660S","3001","201702","0.986667"
"03C907660S","3001","201806","0.086667"
"03C907660S","3001","201808","0.116667"
"03C907660S","3001","201811","0.166667"
"03C907660S","5001","201602","1.043333"
"03C907660S","5001","201701","0.993333"
"03C907660S","5001","201703","1.316667"
"03C907660S","5001","201705","1.293333"
"03C907660S","5001","201706","1.28"
"03C907660S","5001","201812","0.066667"
"03C907660S","6000","201603","0.549309"
"03C907660S","6000","201604","0.336667"
"03C907660S","6000","201702","1"
"03C907660S","6000","201707","0.493333"
"03C907660S","6000","201709","0.486667"
"03C907660S","8011","201604","0.313333"
"03C907660S","8011","201607","0.31"
"03C907660S","8011","201611","0.666667"
"03C907660S","8011","201709","0.283333"
"03C907660S","8011","201802","0.23"
"03C907660S","8011","201806","0.373708"
"03C907660S","8012","201605","0.703297"
"03C907660S","8013","201607","0.513333"
"03C907660S","8013","201706","0.363333"
"03C907660S","8013","201807","0.026667"
"03C907660S","8013","201808","0.016667"
"03C907660S","8015","201603","0.242648"
"03C907660S","8015","201802","0.146667"
"03C907660S","8015","201808","0.340672"
"03C907660S","8015","201809","0.28873"
"03C907660S","8021","201611","0.806667"
"03C907660S","8021","201703","1.04"
"03C907660S","8021","201709","0.333333"
"03C907660S","8022","201606","0.416667"
"03C907660S","8022","201610","0.548884"
"03C907660S","8022","201702","0.433333"
"03C907660S","8022","201706","0.333333"
"03C907660S","8023","201705","0.166667"
"03C907660S","8025","201602","0.333333"
"03C907660S","8025","201604","0.543333"
"03C907660S","8025","201608","1.333333"
"03C907660S","8025","201804","0.443333"
"03C907660S","8025","201809","0.19"
"03C907660S","8031","201605","0.147368"
"03C907660S","8031","201806","0.1625"
"03C907660S","8031","201809","0.1375"
"09G300033L","3001","201604","1.725456"
"09G300033L","3001","201801","1.333333"
"09G300033L","5001","201606","2.501489"
"09G300033L","5001","201607","2.413696"
"09G300033L","5001","201610","1.564735"
"09G300033L","5001","201701","3"
"09G300033L","5001","201708","1.5"
"09G300033L","5001","201709","2"
"09G300033L","5001","201711","1.75"
"09G300033L","5001","201804","1.716667"
"09G300033L","5001","201805","1.57"
"09G300033L","5001","201904","0.1"
"09G300033L","6000","201607","1.69"
"09G300033L","6000","201608","1.541342"
"09G300033L","6000","201705","1.606667"
"09G300033L","6000","201706","1.54"
"09G300033L","6000","201709","0.666667"
"09G300033L","6000","201803","0.966667"
"09G300033L","6000","201807","0.746667"
"09G300033L","8011","201606","0.94"
"09G300033L","8011","201608","1.077954"
"09G300033L","8011","201707","0.666667"
"09G300033L","8011","201712","0.75"
"09G300033L","8011","201801","1.166667"
"09G300033L","8011","201806","0.166667"
"09G300033L","8012","201602","0.561341"
"09G300033L","8012","201610","1.118079"
"09G300033L","8012","201705","0.583333"
"09G300033L","8012","201711","0.69"
"09G300033L","8012","201803","0.786667"
"09G300033L","8012","201804","0.726667"
"09G300033L","8012","201805","0.666667"
"09G300033L","8012","201811","0.566667"
"09G300033L","8012","201903","0.166667"
"09G300033L","8013","201606","0.666667"
"09G300033L","8013","201608","1.166667"
"09G300033L","8013","201702","1"
"09G300033L","8013","201710","0.913333"
"09G300033L","8013","201804","0.61"
"09G300033L","8015","201605","0.615087"
"09G300033L","8015","201607","0.82752"
"09G300033L","8015","201710","0.333333"
"09G300033L","8015","201810","0.166667"
"09G300033L","8015","201903","0.166667"
"09G300033L","8015","201904","0.166667"
"09G300033L","8021","201605","4"
"09G300033L","8021","201606","7"
"09G300033L","8021","201708","1.5"
"09G300033L","8021","201712","1.330486"
"09G300033L","8021","201805","1.415477"
"09G300033L","8022","201607","0.561617"
"09G300033L","8022","201608","0.552281"
"09G300033L","8022","201802","0.15"
"09G300033L","8022","201803","0.080682"
"09G300033L","8023","201611","1.47"
"09G300033L","8023","201806","0.516667"
"09G300033L","8023","201812","0.166667"
"09G300033L","8025","201604","0.107143"
"09G300033L","8025","201610","0.120879"
"09G300033L","8025","201612","0.091667"
"09G300033L","8025","201712","0.016667"
"09G300033L","8031","201602","0.191923"
"09G300033L","8031","201606","0.240308"
"09G300033L","8031","201607","0.304308"
"09G300033L","8031","201702","0.195375"
"09G300033L","8031","201704","0.197825"
"09G300033L","8031","201711","0.055042"
"09G300033L","8031","201803","0.083333"
"09G300033L","8031","201808","0.12534"
"09G300033L","8031","201902","0.043155"
"09G300033L","8031","201903","0.043429"
"09G300033L","5002","201901","0.623333"
"09G300055J","1000-1","201911","0.938346"
"09G300055J","1000-1","202104","1.5"
"09G300055J","1000-1","202206","0.71"
"09G300055J","1000-1","202211","0.453333"
"09G300055J","1000-1","202312","0.06"
"09G300055J","1000-1","202401","0.06"
"09G300055J","3001","201803","2"
"09G300055J","3001","201808","0.761905"
"09G300055J","3001","201811","0.555556"
"09G300055J","5001","201810","0.4"
"09G300055J","5001","201904","0.181818"
"09G300055J","6000","201904","0.012821"
"09G300055J","8011","201812","0.163636"
"09G300055J","8012","201809","0.666667"
"09G300055J","8012","201904","0.222222"
"09G300055J","8013","201809","0.142857"
"09G300055J","8013","201903","0.272727"
"09G300055J","8015","201901","0.305556"
"09G300055J","8021","201802","0.285714"
"09G300055J","8021","201805","0.190476"
"09G300055J","8023","201807","0.6"
"09G300055J","8025","201804","0.166667"
"09M300036S","1000-1","201907","2.645161"
"09M300036S","1000-1","201908","2.225806"
"09M300036S","1000-1","202101","1.426667"
"09M300036S","1000-1","202108","1.033333"
"09M300036S","1000-1","202204","0.83"
"09M300036S","1000-2","202007","1.481342"
"09M300036S","3001","201707","0.85"
"09M300036S","3001","201709","0.8"
"09M300036S","3001","201812","0.166667"
"09M300036S","5001","201710","1.190476"
"09M300036S","5001","201804","1.333333"
"09M300036S","5001","201809","0.166667"
"09M300036S","5001","201812","0.166667"
"09M300036S","5001","201901","0.166667"
"09M300036S","6000","201706","1.333333"
"09M300036S","6000","201709","1.190476"
"09M300036S","6000","201805","0.707958"
"09M300036S","8012","201709","1.333333"
"09M300036S","8012","201710","1.166667"
"09M300036S","8012","201805","0.673333"
"09M300036S","8012","201903","0.5"
"09M300036S","8013","201711","0.166667"
"09M300036S","8013","201801","0.166667"
"09M300036S","8013","201807","0.083333"
"09M300036S","8013","201904","1.166667"
"09M300036S","8015","201801","0.546667"
"09M300036S","8015","201803","0.5"
"09M300036S","8022","201806","0.166667"
"09M300036S","8022","201901","0.359678"
"09M300036S","8022","201903","0.204091"
"09M300036S","8023","201811","0.5"
"09M300036S","8023","201901","0.333333"
"09M300036S","8025","201803","0.333333"
"09M300036S","8025","201804","0.166667"
"09M300036S","8025","201810","0.166667"
"09M300036S","8025","201904","0.172325"
"09M300036S","8031","201801","0.125"
"09M300036S","8031","201807","0.128177"
"09M300036S","8031","201812","0.256977"
"09M300036S","8031","201902","0.25845"
"09S927158AC","1000-1","201907","0.875"
"09S927158AC","1000-1","202010","0.166667"
"09S927158AC","1000-1","202105","2"
"09S927158AC","1000-1","202302","0"
"09S927158AC","1000-1","202310","1.15"
"09S927158AC","1000-1","202404","0.89"
"09S927158AC","1000-1","202408","0.89"
"09S927158AC","1000-1","202409","0.89"
"09S927158AC","1000-1","202410","0.89"
"09S927158AC","5001","201807","0.333333"
"09S927158AC","5001","201808","0.166667"
"09S927158AC","5001","201903","0.018182"
"09S927158AC","5001","201904","0.015152"
"09S927158AC","6000","201810","1"
"09S927158AC","8011","201812","0"
"09S927158AC","8021","201805","1"
"09S927158AC","8021","201807","0.166667"
"09S927158AC","8021","201903","0.181818"
"09S927158AC","5002","201810","0.095238"
"09S927158AC","5002","201812","0.035714"
"0AM300058N 007","1000-1","202003","1.577582"
"0AM300058N 007","1000-1","202010","2.622466"
"0AM300058N 007","1000-1","202107","1.82969"
"0AM300058N 007","1000-1","202301","0.56"
"0AM300058N 007","1000-1","202303","0.423333"
"0AM300058N 007","1000-1","202307","0.213333"
"0AM300058N 007","1000-1","202409","0.09"
"0AM300058N 007","3001","201709","2.520158"
"0AM300058N 007","3002","201807","0.176033"
"0AM300058N 007","3002","201808","0.17075"
"0AM300058N 007","3002","201809","0.140989"
"0AM300058N 007","3002","201902","0.454645"
"0AM300058N 007","5001","201602","3.764327"
"0AM300058N 007","5001","201609","1.412322"
"0AM300058N 007","5001","201703","1.850247"
"0AM300058N 007","5001","201801","2.676667"
"0AM300058N 007","5001","201812","1.176667"
"0AM300058N 007","5001","201904","1.04"
"0AM300058N 007","5001","201906","0.75"
"0AM300058N 007","5001","201908","0.666667"
"0AM300058N 007","5001","202001","0.91"
"0AM300058N 007","6000","201608","1.75"
"0AM300058N 007","6000","201705","2.25"
"0AM300058N 007","6000","201801","0.75"
"0AM300058N 007","6000","201804","2"
"0AM300058N 007","6000","201902","4"
"0AM300058N 007","6000","201904","2.833311"
"0AM300058N 007","6000","202001","1.196667"
"0AM300058N 007","8011","201602","1.25"
"0AM300058N 007","8011","201606","1.777439"
"0AM300058N 007","8011","201611","1.333333"
"0AM300058N 007","8011","201807","1.043827"
"0AM300058N 007","8011","201812","1.166667"
"0AM300058N 007","8011","201902","1.5"
"0AM300058N 007","8011","202001","0.333333"
"0AM300058N 007","8012","201711","2.830001"
"0AM300058N 007","8012","201807","1.996667"
"0AM300058N 007","8012","201906","1.87"
"0AM300058N 007","8012","202001","0.333333"
"0AM300058N 007","8013","201602","0.492948"
"0AM300058N 007","8013","201708","0.41"
"0AM300058N 007","8013","201802","0.5"
"0AM300058N 007","8013","201803","0.333333"
"0AM300058N 007","8013","201902","0.666667"
"0AM300058N 007","8013","201904","0.543333"
"0AM300058N 007","8015","201603","1.327853"
"0AM300058N 007","8015","201610","0.97494"
"0AM300058N 007","8015","201704","0.536667"
"0AM300058N 007","8015","201802","1.166667"
"0AM300058N 007","8015","201809","0.886667"
"0AM300058N 007","8015","201812","1.09"
"0AM300058N 007","8021","201604","0.678957"
"0AM300058N 007","8021","201606","0.470188"
"0AM300058N 007","8021","201612","0.876667"
"0AM300058N 007","8021","201906","0.666667"
"0AM300058N 007","8021","202001","0.363333"
"0AM300058N 007","8022","201605","0.789999"
"0AM300058N 007","8022","201612","1"
"0AM300058N 007","8022","201708","1"
"0AM300058N 007","8022","201806","1.5"
"0AM300058N 007","8022","201902","0.84"
"0AM300058N 007","8022","201904","0.683333"
"0AM300058N 007","8023","201608","1.38566"
"0AM300058N 007","8023","201609","1.708528"
"0AM300058N 007","8023","201610","1.571545"
"0AM300058N 007","8023","201611","1.78136"
"0AM300058N 007","8023","201701","1.719601"
"0AM300058N 007","8023","201802","1.25"
"0AM300058N 007","8023","201805","1"
"0AM300058N 007","8023","201807","1.376667"
"0AM300058N 007","8023","201809","1.233333"
"0AM300058N 007","8023","201905","1.166667"
"0AM300058N 007","8023","201910","0.74"
"0AM300058N 007","8023","201911","0.663333"
"0AM300058N 007","8025","201602","0.673108"
"0AM300058N 007","8025","201701","0.51133"
"0AM300058N 007","8025","201809","0.546667"
"0AM300058N 007","8025","201910","0.476233"
"0AM300058N 007","8031","201604","0.803596"
"0AM300058N 007","8031","201704","0.543333"
"0AM300058N 007","8031","201901","0.633333"
"0AM300058N 007","5002","201904","0.78"
"0AM300058N 007","5002","201906","0.596667"
"0AM300058N 007","5002","201912","0.27"
"0AM300060T 012","1000-1","202005","0.342105"
"0AM300060T 012","1000-1","202006","0.309524"
"0AM300060T 012","1000-1","202008","0.256917"
"0AM300060T 012","1000-1","202211","1.516667"
"0AM300060T 012","1000-1","202404","1"
"0AM300060T 012","1000-1","202405","1"
"0AM300060T 012","3001","201607","7.419355"
"0AM300060T 012","3001","201610","6.21978"
"0AM300060T 012","3001","201704","6.666708"
"0AM300060T 012","3001","201707","6.640818"
"0AM300060T 012","3001","201808","5.46"
"0AM300060T 012","3001","201904","5.25"
"0AM300060T 012","3001","202001","0"
"0AM300060T 012","3001","202012","0.57"
"0AM300060T 012","3001","202103","0.406667"
"0AM300060T 012","3002","201903","0.533333"
"0AM300060T 012","3002","201904","0.486667"
"0AM300060T 012","3002","201909","0.346667"
"0AM300060T 012","5001","201602","10.024668"
"0AM300060T 012","5001","201708","9.867213"
"0AM300060T 012","5001","201808","13.698227"
"0AM300060T 012","5001","201901","4.813187"
"0AM300060T 012","5001","202002","1.031375"
"0AM300060T 012","5001","202010","0.920173"
"0AM300060T 012","5001","202101","1.07"
"0AM300060T 012","6000","201604","7.266949"
"0AM300060T 012","6000","201701","7.123428"
"0AM300060T 012","6000","201702","7.521235"
"0AM300060T 012","6000","201710","6.706667"
"0AM300060T 012","6000","201810","6.326667"
"0AM300060T 012","6000","201912","0.442431"
"0AM300060T 012","6000","202008","1.496667"
"0AM300060T 012","6000","202010","1.283333"
"0AM300060T 012","6000","202012","1.12"
"0AM300060T 012","8011","201601","2.896294"
"0AM300060T 012","8011","201706","3.736667"
"0AM300060T 012","8011","201708","4.083333"
"0AM300060T 012","8011","201808","3.756667"
"0AM300060T 012","8011","201812","6"
"0AM300060T 012","8011","201903","5.170389"
"0AM300060T 012","8011","201908","0"
"0AM300060T 012","8011","202004","1.986667"
"0AM300060T 012","8011","202007","1.273333"
"0AM300060T 012","8011","202108","0.003333"
"0AM300060T 012","8012","201601","2.551867"
"0AM300060T 012","8012","201605","2.688658"
"0AM300060T 012","8012","201607","2.241685"
"0AM300060T 012","8012","201703","2.25"
"0AM300060T 012","8012","201709","2.140034"
"0AM300060T 012","8012","201711","2.726919"
"0AM300060T 012","8012","201806","3.013333"
"0AM300060T 012","8012","201912","2.073333"
"0AM300060T 012","8012","202003","1.31"
"0AM300060T 012","8013","201702","2.172859"
"0AM300060T 012","8013","201704","1.929694"
"0AM300060T 012","8013","201901","0.833333"
"0AM300060T 012","8013","201909","0.710592"
"0AM300060T 012","8013","202003","0.166667"
"0AM300060T 012","8013","202007","0.833333"
"0AM300060T 012","8013","202012","0.666667"
"0AM300060T 012","8013","202101","0.61"
"0AM300060T 012","8013","202103","0.523333"
"0AM300060T 012","8015","201611","2"
"0AM300060T 012","8015","201701","1.5"
"0AM300060T 012","8015","201712","1.166667"
"0AM300060T 012","8015","201805","2.5"
"0AM300060T 012","8015","201806","2"
"0AM300060T 012","8015","201901","2.778851"
"0AM300060T 012","8015","202008","1.05"
"0AM300060T 012","8015","202010","0.956667"
"0AM300060T 012","8021","201608","9.25"
"0AM300060T 012","8021","201707","9.56092"
"0AM300060T 012","8021","201711","10.581261"
"0AM300060T 012","8021","201809","8.618846"
"0AM300060T 012","8021","201902","10"
"0AM300060T 012","8021","201905","6.25"
"0AM300060T 012","8021","201907","3.5"
"0AM300060T 012","8021","202104","1.069152"
"0AM300060T 012","8022","201704","4.94"
"0AM300060T 012","8022","201710","5.5"
"0AM300060T 012","8022","201801","3.5"
"0AM300060T 012","8022","201802","3.75"
"0AM300060T 012","8022","201803","3.738141"
"0AM300060T 012","8022","201805","3.378277"
"0AM300060T 012","8022","201810","3.812737"
"0AM300060T 012","8022","201812","4.489741"
"0AM300060T 012","8022","201903","3.451613"
"0AM300060T 012","8022","201905","2.112903"
"0AM300060T 012","8022","201908","1.259913"
"0AM300060T 012","8022","201910","0.453563"
"0AM300060T 012","8022","202001","1.743333"
"0AM300060T 012","8022","202003","1.363333"
"0AM300060T 012","8023","201601","2.454545"
"0AM300060T 012","8023","201604","6"
"0AM300060T 012","8023","201605","5.5"
"0AM300060T 012","8023","201612","5.459747"
"0AM300060T 012","8023","201705","4.39011"
"0AM300060T 012","8023","201706","3.785714"
"0AM300060T 012","8023","201707","4.593407"
"0AM300060T 012","8023","201712","3.642857"
"0AM300060T 012","8023","201801","4.197802"
"0AM300060T 012","8023","201802","3.302198"
"0AM300060T 012","8023","201805","5.5"
"0AM300060T 012","8023","201812","3.62"
"0AM300060T 012","8023","201902","3.72"
"0AM300060T 012","8023","202105","0.746667"
"0AM300060T 012","8025","201606","3.05177"
"0AM300060T 012","8025","201607","3.831067"
"0AM300060T 012","8025","201901","2.253333"
"0AM300060T 012","8031","201603","0.833333"
"0AM300060T 012","8031","201705","1.218409"
"0AM300060T 012","8031","201707","1.725195"
"0AM300060T 012","8031","201709","1.603134"
"0AM300060T 012","8031","201811","2.166667"
"0AM300060T 012","8031","201901","1.25"
"0AM300060T 012","8031","201904","2.25"
"0AM300060T 012","8031","201910","0.333333"
"0AM300060T 012","5002","201812","6.25"
"0AM300060T 012","5002","202008","1.4"
"0AM300060T 012","5002","202101","0.833333"
"0AM300066C 009","1000-1","201910","0.437579"
"0AM300066C 009","1000-1","202107","12.60729"
"0AM300066C 009","1000-1","202203","1.178506"
"0AM300066C 009","1000-1","202206","0.166667"
"0AM300066C 009","1000-1","202207","0.723333"
"0AM300066C 009","1000-1","202209","6.933333"
